Time (hours),Spring Mean,Spring Std,Summer Mean,Summer Std,Autumn Mean,Autumn Std
624.0864086408641,470.7,77.01434931231971,439.3,67.78207727710918,425.7,77.13112212330377
624.1584158415842,470.8,76.91657818702025,439.3,67.78207727710918,425.7,77.13112212330377
624.2304230423042,470.8,76.91657818702025,439.5,67.86346587082036,425.7,77.13112212330377
624.3024302430243,470.9,76.8901163999639,439.7,67.9544700516456,425.9,77.21586624522192
624.3744374437443,471.0,76.86481639866187,439.8,67.91877501839974,425.9,77.21586624522192
624.4464446444645,471.0,76.86481639866187,439.9,68.04917339689,425.9,77.21586624522192
624.5184518451846,471.1,76.97980254586264,439.9,68.04917339689,426.0,77.39379820114787
624.5904590459046,471.1,76.97980254586264,440.0,67.95881105493238,426.1,77.5196104221377
624.6624662466247,471.2,77.06205291841114,440.1,68.04329504073124,426.1,77.5196104221377
624.7344734473447,471.5,76.97694460031524,440.2,68.1289952956889,426.1,77.5196104221377
624.8064806480648,471.5,76.97694460031524,440.2,68.1289952956889,426.1,77.5196104221377
624.8784878487849,471.7,77.09610885122544,440.2,68.1289952956889,426.1,77.5196104221377
624.950495049505,471.7,77.09610885122544,440.2,68.1289952956889,426.1,77.5196104221377
625.022502250225,471.7,77.09610885122544,440.4,68.3874257447961,426.1,77.5196104221377
625.0945094509451,471.7,77.09610885122544,440.4,68.3874257447961,426.1,77.5196104221377
625.1665166516652,471.8,77.00103895402971,440.4,68.3874257447961,426.1,77.5196104221377
625.2385238523852,472.0,77.06361008932815,440.4,68.3874257447961,426.1,77.5196104221377
625.3105310531054,472.0,77.06361008932815,440.4,68.3874257447961,426.1,77.5196104221377
625.3825382538254,472.1,77.17830005901918,440.4,68.3874257447961,426.1,77.5196104221377
625.4545454545455,472.4,77.36562544179424,440.4,68.3874257447961,426.1,77.5196104221377
625.5265526552655,472.4,77.36562544179424,440.5,68.49124031582433,426.1,77.5196104221377
625.5985598559856,472.5,77.19488325012222,440.7,68.26866045265572,426.3,77.48554703943181
625.6705670567056,472.6,77.30226387370554,440.7,68.26866045265572,426.3,77.48554703943181
625.7425742574258,472.7,77.2516019251381,440.9,68.34976225269551,426.4,77.56442483510078
625.8145814581459,472.7,77.2516019251381,440.9,68.34976225269551,426.4,77.56442483510078
625.8865886588659,472.7,77.2516019251381,440.9,68.34976225269551,426.6,77.70225221961073
625.958595859586,472.7,77.2516019251381,440.9,68.34976225269551,426.7,77.60161080802382
626.030603060306,472.8,77.22538442766083,441.0,68.47919392048945,426.8,77.68114314297904
626.1026102610261,472.9,77.36724112956335,441.1,68.58345281480075,426.9,77.64206334197978
626.1746174617462,472.9,77.36724112956335,441.1,68.58345281480075,426.9,77.64206334197978
626.2466246624663,473.0,77.44933827993626,441.1,68.58345281480075,427.2,77.79691510593464
626.3186318631863,473.0,77.44933827993626,441.1,68.58345281480075,427.2,77.79691510593464
626.3906390639064,473.1,77.42409185776737,441.1,68.58345281480075,427.2,77.79691510593464
626.4626462646265,473.1,77.42409185776737,441.1,68.58345281480075,427.2,77.79691510593464
626.5346534653465,473.1,77.42409185776737,441.2,68.68886372622566,427.2,77.79691510593464
