Time (hours),Mean Surface Concentration,Std Surface Concentration,Mean Surface Concentration (Smooth),Std Surface Concentration (Smooth)
1197.0598529926497,1512.354,58.208888359081364,1512.3713284568958,58.20735348392795
1197.1598579928998,1512.331,58.21743243221909,1512.3518913967855,58.21226018381949
1197.2598629931497,1512.309,58.226330117911424,1512.332516486064,58.216987689832834
1197.3598679933998,1512.284,58.25110594658266,1512.3131914335343,58.22153147149798
1197.4598729936497,1512.27,58.2580560952732,1512.293900961715,58.22589058384995
1197.5598779938998,1512.253,58.25709391138554,1512.274627275146,58.23006692290973
1197.6598829941497,1512.253,58.25374658337431,1512.2553509126424,58.23406518579407
1197.7598879943998,1512.246,58.256394361477625,1512.2360506524299,58.23789291490559
1197.8598929946497,1512.232,58.25013455778448,1512.2167050042704,58.241559622706205
1197.9598979948998,1512.221,58.246443316309005,1512.197292590002,58.24507652841551
1198.0599029951497,1512.201,58.25104805065739,1512.1777929837522,58.24845632338899
1198.1599079953999,1512.18,58.244000549412824,1512.1581874521476,58.25171255885749
1198.2599129956498,1512.16,58.24807636308687,1512.1384598057505,58.254859217255
1198.3599179958999,1512.139,58.24394972012121,1512.118597201099,58.25790988761265
1198.45992299615,1512.115,58.25117831426246,1512.0985904298477,58.260878092602624
1198.5599279964,1512.098,58.26402317039223,1512.0784339982163,58.26377612727511
1198.65993299665,1512.077,58.28597662388441,1512.058126767052,58.26661452145785
1198.7599379969,1512.058,58.288872317106986,1512.037671849429,58.26940236339733
1198.85994299715,1512.036,58.28388031008227,1512.0170758824174,58.27214691102836
1198.9599479974,1512.008,58.275311547858756,1511.996349258928,58.274852868020375
1199.05995299765,1511.974,58.264717660004166,1511.975505429281,58.27752239937906
1199.1599579979,1511.957,58.27007079968243,1511.9545607009347,58.28015526872434
1199.25996299815,1511.917,58.28044364107051,1511.9335330709262,58.2827483967845
1199.3599679984,1511.905,58.27023232320252,1511.9124426286608,58.285296455781804
1199.45997299865,1511.878,58.274274907543926,1511.8913104239411,58.287791766442396
1199.5599779989,1511.869,58.29274259288202,1511.8701580570905,58.29022457051691
1199.65998299915,1511.847,58.290784786276454,1511.8490069414179,58.29258345065424
1199.7599879994,1511.822,58.29744690807652,1511.8278788702255,58.29485558892386
1199.85999299965,1511.799,58.311136149109615,1511.8067948984303,58.297027547106865
1199.9599979999,1511.787,58.303547327756995,1511.7857753122153,58.29908495107504
1200.0600030001501,1511.758,58.31808841174408,1511.7648389452397,58.30101430738537
1200.1600080004,1511.739,58.30920063763522,1511.7440042041105,58.30280264766853
1200.2600130006501,1511.734,58.30968396415814,1511.7232874988088,58.30443837210949
1200.3600180009,1511.705,58.3224140018226,1511.7027042345237,58.30591166459278
1200.4600230011501,1511.684,58.327421887136445,1511.6822680337775,58.307215189970094
1200.5600280014,1511.654,58.332086230478694,1511.661990615718,58.308344203074704
1200.6600330016502,1511.627,58.326802338204686,1511.6418816107262,58.30929708554451
1200.7600380019003,1511.6,58.33357523759361,1511.6219487724325,58.310075603381044
1200.8600430021502,1511.573,58.33457526201767,1511.6021974983614,58.31068508891318
1200.9600480024003,1511.552,58.32667739551082,1511.5826304975665,58.31113437417582
1201.0600530026502,1511.551,58.32367785899649,1511.5632482920955,58.311436118562106
1201.1600580029003,1511.534,58.311035353524616,1511.5440490650503,58.311605809906496
1201.2600630031502,1511.516,58.31239785843146,1511.525027667488,58.31166258963789
1201.3600680034003,1511.495,58.30775227188919,1511.5061771272938,58.311628700193936
1201.4600730036502,1511.473,58.30436751221987,1511.48748758005,58.311528926376454
1201.5600780039003,1511.451,58.30951550990626,1511.4689469862526,58.311390762884926
1201.6600830041502,1511.442,58.31079347770874,1511.4505416700097,58.31124325468785
1201.7600880044004,1511.419,58.32402111480314,1511.4322561437114,58.31111686557839
1201.8600930046503,1511.411,58.32210626340579,1511.414073728503,58.31104268432591
1201.9600980049004,1511.402,58.311820379748056,1511.395976951319,58.3110527126604
1202.0601030051503,1511.388,58.30821087977236,1511.3779475644626,58.311178671921326
1202.1601080054004,1511.371,58.29764454075309,1511.3599676262893,58.31145117752934
1202.2601130056503,1511.349,58.29433247752304,1511.3420191162618,58.311899693355485
1202.3601180059004,1511.324,58.28420904498919,1511.324084615447,58.31255195268081
1202.4601230061503,1511.308,58.29565280533364,1511.3061477944607,58.31343302936702
1202.5601280064004,1511.285,58.30137026691566,1511.2881936549518,58.314564699451864
1202.6601330066503,1511.268,58.29461532594583,1511.270208427189,58.31596507718966
1202.7601380069004,1511.255,58.29351572001809,1511.2521803345098,58.317648318582435
1202.8601430071503,1511.239,58.29778622726602,1511.2340992654076,58.31962363711136
1202.9601480074004,1511.216,58.300611866428945,1511.2159571502532,58.321895638046485
1203.0601530076506,1511.206,58.30095680175412,1511.1977477197352,58.324463321676006
1203.1601580079005,1511.188,58.30582008684895,1511.1794667694394,58.32732041117264
1203.2601630081506,1511.172,58.301770264718385,1511.1611116834335,58.33045479549521
1203.3601680084005,1511.157,58.30873305946545,1511.1426821405119,58.33384951388339
1203.4601730086506,1511.139,58.31659865767208,1511.1241787568451,58.3374829200613
1203.5601780089005,1511.118,58.31363542088589,1511.1056042095158,58.341328412349945
1203.6601830091506,1511.086,58.32708293751716,1511.0869621007432,58.3453554011714
1203.7601880094005,1511.069,58.32975431972947,1511.0682572193355,58.34953106027808
1203.8601930096506,1511.049,58.34729298776425,1511.049495504568,58.35381925208887
1203.9601980099005,1511.029,58.36087866884799,1511.030683176216,58.35818304335598
1204.0602030101506,1511.005,58.36991498194941,1511.011827168892,58.362585117449754
1204.1602080104005,1511.001,58.377589869743666,1510.9929347756881,58.36698846963537
1204.2602130106507,1510.968,58.388688767602964,1510.9740134468925,58.371357370889676
1204.3602180109006,1510.949,58.393633206026855,1510.9550703013313,58.37565872061326
1204.4602230111507,1510.935,58.4003833463446,1510.9361131940243,58.379862009526065
1204.5602280114006,1510.925,58.40918913150574,1510.9171493709914,58.38394099594818
1204.6602330116507,1510.893,58.419171091346364,1510.8981864174948,58.38787335565661
1204.7602380119006,1510.878,58.41028262215481,1510.8792312451908,58.39164119086293
1204.8602430121507,1510.858,58.41744462059257,1510.8602910764143,58.39523089096697
1204.9602480124006,1510.831,58.41743266354658,1510.8413728388662,58.39863412043396
1205.0602530126507,1510.817,58.42124195016742,1510.8224834748007,58.401846719022096
1205.1602580129006,1510.819,58.41753366070842,1510.8036296102864,58.40486874599341
1205.2602630131507,1510.788,58.40569369504994,1510.7848181552818,58.407704059765905
1205.3602680134009,1510.783,58.40364638445108,1510.7660553643468,58.4103599788765
1205.4602730136507,1510.753,58.408834871104894,1510.7473473844416,58.41284675139901
1205.5602780139009,1510.719,58.42304373276012,1510.728699693116,58.415177251191224
1205.6602830141508,1510.695,58.42894809082226,1510.7101173030944,58.41736567715606
1205.7602880144009,1510.68,58.43365126363399,1510.69160358389,58.41942823049858
1205.8602930146508,1510.658,58.42000544334106,1510.6731614220425,58.42138193386795
1205.960298014901,1510.643,58.4228683907252,1510.6547917426847,58.42324460243997
1206.0603030151508,1510.621,58.43782472850951,1510.6364941153552,58.42503465449667
1206.160308015401,1510.617,58.434581465087916,1510.6182660471904,58.426770111227874
1206.2603130156508,1510.604,58.41795258308868,1510.600102946037,58.42846896622289
1206.360318015901,1510.582,58.42880519059071,1510.5819977948997,58.43014904551366
1206.4603230161508,1510.561,58.432544690437716,1510.5639414157959,58.43182790035686
1206.560328016401,1510.545,58.43435611863963,1510.5459222353713,58.433522079648654
1206.6603330166508,1510.519,58.4304512989588,1510.527926581898,58.43524776008543
1206.760338016901,1510.501,58.44371650571172,1510.5099386897018,58.437020701535246
1206.8603430171509,1510.482,58.4253170808683,1510.491941220242,58.438855703822284
1206.960348017401,1510.469,58.43183241179413,1510.4739156546793,58.44076737135974
1207.0603530176509,1510.448,58.43399092993736,1510.4558431797095,58.44276894523888
1207.160358017901,1510.434,58.44391879400283,1510.4377045135093,58.444873041515706
1207.2603630181509,1510.42,58.43709096113529,1510.4194811971522,58.44709153798718
1207.360368018401,1510.414,58.43795516614184,1510.4011556923633,58.44943565012814
1207.4603730186511,1510.4,58.44529065716067,1510.382712614214,58.451915698023875
1207.560378018901,1510.388,58.44896454172648,1510.3641389268696,58.45454075099726
1207.6603830191511,1510.376,58.436723248313655,1510.345424826905,58.45731927777714
1207.760388019401,1510.345,58.456701711608794,1510.3265639334131,58.46025826907371
1207.8603930196512,1510.333,58.44558247635144,1510.3075533811905,58.46336349005212
1207.960398019901,1510.306,58.45591812639676,1510.2883943208979,58.46663900175912
1208.0604030201512,1510.291,58.46332456335341,1510.2690921439257,58.47008757389997
1208.160408020401,1510.264,58.48695840954626,1510.249655939441,58.4737095973537
1208.2604130206512,1510.25,58.46913288223112,1510.2300981607232,58.47750365620019
1208.360418020901,1510.213,58.47836891535192,1510.2104348784576,58.48146584546488
1208.4604230211512,1510.19,58.46891396289147,1510.1906840553395,58.48558980360845
1208.560428021401,1510.164,58.47656884599165,1510.1708656221679,58.489866395787395
1208.6604330216512,1510.155,58.48530563312462,1510.1510012110466,58.49428394355792
1208.760438021901,1510.123,58.48468065228704,1510.1311128494292,58.4988278624229
1208.8604430221512,1510.104,58.470139250732046,1510.1112218000749,58.5034811512066
1208.9604480224011,1510.078,58.482577884357994,1510.0913489305074,58.50822403700064
1209.0604530226512,1510.06,58.48988288584612,1510.0715133726394,58.51303473842427
1209.1604580229011,1510.04,58.50600311079194,1510.0517320681897,58.517889712840535
1209.2604630231513,1510.024,58.51235274709096,1510.032019524879,58.52276428881916
1209.3604680234012,1509.995,58.53442555454012,1510.0123881959692,58.52763280398342
1209.4604730236513,1509.977,58.5482405457243,1509.9928471474282,58.53246957400842
1209.5604780239012,1509.958,58.57701115625486,1509.9734028311166,58.53724909824327
1209.6604830241513,1509.959,58.57101090983493,1509.954059091002,58.541947038461906
1209.7604880244014,1509.928,58.571843201319844,1509.9348168041874,58.54654061467691
1209.8604930246513,1509.91,58.572450008515084,1509.9156750723232,58.5510090745677
1209.9604980249014,1509.887,58.56147394832199,1509.8966311900658,58.555334413492645
1210.0605030251513,1509.874,58.57258850349709,1509.8776810426582,58.55950096942267
1210.1605080254014,1509.857,58.573394566133864,1509.8588192762827,58.56349624905567
1210.2605130256513,1509.843,58.56405340309027,1509.8400400484295,58.56731138832376
1210.3605180259015,1509.818,58.570768101502665,1509.821337246416,58.57094056899373
1210.4605230261513,1509.801,58.588218943743286,1509.8027053245467,58.574380712254964
1210.5605280264015,1509.79,58.596074100574334,1509.7841390269366,58.57763184462906
1210.6605330266514,1509.774,58.589580336438694,1509.7656335062306,58.58069697350305
1210.7605380269015,1509.753,58.58929928749785,1509.7471851755668,58.58358123871359
1210.8605430271514,1509.728,58.58776336403361,1509.7287909158952,58.58629187237044
1210.9605480274015,1509.695,58.62209459751501,1509.7104493331935,58.58883784240056
1211.0605530276514,1509.684,58.62282954617593,1509.6921603524422,58.5912288546981
1211.1605580279015,1509.672,58.609849138178134,1509.6739248619886,58.59347589901611
1211.2605630281514,1509.66,58.59740949905554,1509.655744555208,58.59559004458662
1211.3605680284015,1509.633,58.58867050036207,1509.6376228637203,58.59758289971566
1211.4605730286514,1509.616,58.59814454400413,1509.619563461303,58.599465618674905
1211.5605780289015,1509.592,58.58704238993469,1509.6015715234644,58.60124900846421
1211.6605830291514,1509.58,58.59028588426584,1509.5836526755636,58.60294352293733
1211.7605880294016,1509.567,58.601992380805584,1509.5658129075314,58.604558839733606
1211.8605930296515,1509.552,58.60381639449777,1509.5480587976533,58.60610374937457
1211.9605980299016,1509.523,58.60487582957583,1509.5303966370875,58.60758705590917
1212.0606030301517,1509.509,58.62061001900271,1509.5128330755554,58.60901650040712
1212.1606080304016,1509.492,58.61148297048967,1509.4953738995198,58.61040005504427
1212.2606130306517,1509.477,58.61514711232925,1509.4780245353775,58.61174504701084
1212.3606180309016,1509.464,58.61961023411879,1509.460789373502,58.613059641622684
1212.4606230311517,1509.439,58.62175602112241,1509.4436724159289,58.61435096396584
1212.5606280314016,1509.401,58.62028828827097,1509.4266754629077,58.615627368325924
1212.6606330316517,1509.393,58.6300140798209,1509.409799139855,58.61689692407726
1212.7606380319016,1509.381,58.63130425804974,1509.393042568373,58.618168222836694
1212.8606430321518,1509.359,58.62902113288266,1509.3764031441758,58.61945006874726
1212.9606480324017,1509.351,58.627278625227035,1509.359876558868,58.6207513713656
1213.0606530326518,1509.336,58.61599699740678,1509.3434569284138,58.62208034585748
1213.1606580329017,1509.319,58.6093272355177,1509.3271366207869,58.62344565176216
1213.2606630331518,1509.298,58.6108795020174,1509.3109066780883,58.62485498469782
1213.3606680334017,1509.286,58.60276618044582,1509.2947569431883,58.626315271773564
1213.4606730336518,1509.285,58.61566151635587,1509.278676483352,58.62783211946356
1213.5606780339017,1509.263,58.61994396960813,1509.2626531385883,58.629410209871345
1213.6606830341518,1509.255,58.63007739206899,1509.2466747408441,58.63105226340832
1213.7606880344017,1509.228,58.62982189978069,1509.2307287543022,58.632760215343254
1213.8606930346518,1509.216,58.627564711490436,1509.2148032983014,58.63453409391522
1213.9606980349017,1509.202,58.632339165344526,1509.1988861514706,58.63637232996274
1214.0607030351518,1509.199,58.632409118165995,1509.18296545253,58.63827235711656
1214.1607080354017,1509.173,58.62940449126193,1509.1670302086764,58.64022998478167
1214.2607130356519,1509.159,58.6354476319572,1509.1510699712428,58.642240753112425
1214.360718035902,1509.125,58.6437837711722,1509.1350747846654,58.64429968990158
1214.4607230361519,1509.114,58.65414737254308,1509.119035437535,58.64640140506785
1214.560728036402,1509.114,58.645929134083985,1509.102943306628,58.64854083173776
1214.660733036652,1509.098,58.65438087645288,1509.0867900399733,58.65071364525899
1214.760738036902,1509.085,58.65347197736891,1509.0705676799341,58.652916113952614
1214.860743037152,1509.043,58.66972942668139,1509.0542687222746,58.65514502634388
1214.960748037402,1509.019,58.66779899570126,1509.0378853845123,58.657398454205826
1215.060753037652,1509.023,58.66447367018647,1509.0214101216095,58.659675245808224
1215.160758037902,1509.016,58.66888224604251,1509.0048352129847,58.66197558654657
1215.260763038152,1508.987,58.66048781761027,1508.9881529677775,58.66430022117244
1215.360768038402,1508.988,58.6586895182632,1508.9713559284653,58.666650229757124
1215.460773038652,1508.958,58.661283961399974,1508.9544370473911,58.669027038102556
1215.560778038902,1508.946,58.666405071386535,1508.9373888280506,58.671431901483004
1215.660783039152,1508.937,58.67819894134448,1508.9202044141934,58.67386633542269
1215.760788039402,1508.916,58.67378412885951,1508.9028771722185,58.67633091308788
1215.860793039652,1508.895,58.6747302933725,1508.8854011141204,58.67882556206047
1215.960798039902,1508.875,58.67167438381148,1508.8677709660421,58.681349500656296
1216.060803040152,1508.864,58.665096130493126,1508.8499824529433,58.683901348029266
1216.1608080404021,1508.843,58.676284400087944,1508.8320321633876,58.68647848715148
1216.260813040652,1508.815,58.6765266098804,1508.8139180602395,58.6890782218918
1216.3608180409021,1508.79,58.69098653115315,1508.7956389561355,58.69169684193609
1216.4608230411523,1508.793,58.682213242174114,1508.7771949141666,58.69433065183223
1216.5608280414021,1508.775,58.69494335119504,1508.7585879701433,58.69697596084468
1216.6608330416523,1508.749,58.70696721003393,1508.7398212021724,58.69962952808117
1216.7608380419022,1508.74,58.72003405993561,1508.7208988237362,58.702288882347254
1216.8608430421523,1508.707,58.72605172323441,1508.7018266877458,58.70495275137546
1216.9608480424022,1508.69,58.728442002150885,1508.6826121471959,58.70762095570041
1217.0608530426523,1508.673,58.71463251183643,1508.6632634273674,58.710294952595135
1217.1608580429022,1508.654,58.72194039709516,1508.6437896851724,58.712977767596826
1217.2608630431523,1508.631,58.726985611386525,1508.6242013169692,58.715674051586234
1217.3608680434022,1508.611,58.72253127207657,1508.60450911261,58.71838994847941
1217.4608730436523,1508.595,58.7157813113306,1508.5847240164014,58.72113310811194
1217.5608780439022,1508.561,58.717052710434935,1508.564857444737,58.72391193839477
1217.6608830441523,1508.537,58.703974575832596,1508.544920613,58.72673642386872
1217.7608880444022,1508.52,58.70263707875481,1508.5249239065565,58.729616871600044
1217.8608930446524,1508.512,58.718888409097076,1508.5048774027102,58.73256398822559
1217.9608980449023,1508.501,58.72660384357334,1508.484789510616,58.73558828077898
1218.0609030451524,1508.464,58.74188202637029,1508.4646677859432,58.738699683208345
1218.1609080454023,1508.446,58.7431449958206,1508.4445179855973,58.74190795814557
1218.2609130456524,1508.423,58.74533233372673,1508.4243446510231,58.74522157092705
1218.3609180459023,1508.393,58.74760038503697,1508.4041503524063,58.74864745476654
1218.4609230461524,1508.361,58.74818021862461,1508.3839358918044,58.75219157592407
1218.5609280464023,1508.35,58.7500255319093,1508.3637001423128,58.75585765053947
1218.6609330466524,1508.337,58.757530844990434,1508.3434406613603,58.75964789774512
1218.7609380469025,1508.319,58.759707614997545,1508.3231539445887,58.76356251356783
1218.8609430471524,1508.317,58.74867241904285,1508.3028353031043,58.76759950020407
1218.9609480474026,1508.295,58.747016732766944,1508.2824799615269,58.77175473500889
1219.0609530476524,1508.271,58.763045862174245,1508.2620824829764,58.77602199380511
1219.1609580479026,1508.253,58.7681290411733,1508.2416373778099,58.78039317622529
1219.2609630481525,1508.219,58.775513940755985,1508.2211404927602,58.78485793536947
1219.3609680484026,1508.193,58.781168336466386,1508.2005889863672,58.78940418140479
1219.4609730486525,1508.188,58.79075315047425,1508.179980662875,58.7940180093116
1219.5609780489026,1508.169,58.79653424309972,1508.1593162620916,58.79868406912494
1219.6609830491525,1508.152,58.807626172121566,1508.1385976382367,58.803385853762485
1219.7609880494026,1508.135,58.8167389014386,1508.1178290667535,58.80810574923093
1219.8609930496525,1508.111,58.818353249644794,1508.0970171631013,58.812825992284246
1219.9609980499026,1508.082,58.80834359170476,1508.076170502509,58.8175282920735
1220.0610030501525,1508.053,58.820168233353414,1508.055299136712,58.82219484160713
1220.1610080504026,1508.037,58.82400556745515,1508.0344144769394,58.82680815696501
1220.2610130506525,1508.031,58.837726324187614,1508.0135291346,58.831351674946674
1220.3610180509027,1508.005,58.8484407185101,1507.9926560872786,58.835809822286556
1220.4610230511526,1507.96,58.86089024131392,1507.971807892325,58.84016875057565
1220.5610280514027,1507.94,58.863778336087066,1507.950996369518,58.8444162676369
1220.6610330516526,1507.912,58.86109288825689,1507.9302327004816,58.848541599171774
1220.7610380519027,1507.891,58.86662143354253,1507.9095262181856,58.852536391372816
1220.8610430521526,1507.865,58.87176551624724,1507.8888837269947,58.856393831763825
1220.9610480524027,1507.851,58.8658202949725,1507.8683099458603,58.86011001322229
1221.0610530526528,1507.841,58.86766276148563,1507.8478066870114,58.863682467468756
1221.1610580529027,1507.808,58.865568340074674,1507.8273732670398,58.86711079515787
1221.2610630531528,1507.797,58.87376148166512,1507.8070064617064,58.87039621400516
1221.3610680534027,1507.782,58.88458606460607,1507.7867006915474,58.873542037300695
1221.4610730536529,1507.757,58.88952327027281,1507.7664480377796,58.876552990219736
1221.5610780539027,1507.753,58.88052301907651,1507.746238778084,58.879435226907944
1221.6610830541529,1507.737,58.88729770502298,1507.7260621838213,58.88219625111152
1221.7610880544028,1507.716,58.89495177007961,1507.7059061533798,58.884844670528366
1221.8610930546529,1507.701,58.898977911335614,1507.6857584446047,58.88738974236655
1221.9610980549028,1507.671,58.8977143784035,1507.6656069757883,58.8898415763008
1222.061103055153,1507.65,58.885375943437666,1507.6454400746325,58.892210859498974
1222.1611080554028,1507.623,58.897800222079574,1507.6252474037851,58.89450829682048
1222.261113055653,1507.601,58.90609305496339,1507.6050194092459,58.89674499328044
1222.3611180559028,1507.595,58.89968569525649,1507.5847485299748,58.89893163157124
1222.461123056153,1507.571,58.91750978274624,1507.5644293560563,58.901078579498616
1222.5611280564028,1507.549,58.9078229015468,1507.5440581185792,58.903195354222014
1222.661133056653,1507.528,58.89423754494155,1507.5236330029027,58.90529073126526
1222.7611380569028,1507.503,58.90546656295998,1507.503154696301,58.90737232809357
1222.861143057153,1507.476,58.901064710241066,1507.482626138011,58.909446667694034
1222.9611480574029,1507.463,58.90718658194431,1507.462052274732,58.91151887819785
1223.061153057653,1507.459,58.894060133429434,1507.441440154767,58.9135925434567
1223.1611580579029,1507.434,58.90267942971691,1507.4207984008153,58.91566972495652
1223.261163058153,1507.408,58.913407098893906,1507.4001374216093,58.9177508888886
1223.361168058403,1507.391,58.918656799014045,1507.3794689104916,58.91983517601224
1223.461173058653,1507.354,58.92701149727516,1507.3588055260743,58.92192066029526
1223.5611780589031,1507.34,58.934492447123006,1507.3381604927736,58.92400394227368
1223.661183059153,1507.313,58.94103011485296,1507.3175478767116,58.92608120988188
1223.7611880594031,1507.284,58.93192126513441,1507.2969814195371,58.92814734740777
1223.861193059653,1507.261,58.92687739054225,1507.2764746943972,58.93019706924607
1223.9611980599032,1507.252,58.919271007031305,1507.256040517393,58.932225337175055
1224.061203060153,1507.232,58.92699021670798,1507.2356906492557,58.934227143128325
1224.1612080604032,1507.208,58.9309149428379,1507.2154356249484,58.93619756592801
1224.261213060653,1507.187,58.951607535333615,1507.1952842110736,58.938132334994876
1224.3612180609032,1507.169,58.944028018112206,1507.1752433682282,58.940028357792656
1224.461223061153,1507.139,58.96005155187707,1507.1553179239127,58.9418833505541
1224.5612280614032,1507.114,58.96065640747228,1507.1355106636056,58.94369613508617
1224.661233061653,1507.098,58.95491833596247,1507.1158215188539,58.9454667963395
1224.7612380619032,1507.093,58.958768228313595,1507.0962482599543,58.94719642660308
1224.861243062153,1507.081,58.93371224519968,1507.076785846719,58.94888686662374
1224.9612480624032,1507.056,58.95139408020817,1507.0574269786468,58.950541121667314
1225.0612530626531,1507.033,58.95632206133619,1507.0381617404655,58.952163123834566
1225.1612580629032,1507.009,58.95253106525624,1507.0189780474916,58.95375682604346
1225.2612630631531,1506.989,58.95327708448446,1506.9998619332848,58.9553270608452
1225.3612680634033,1506.977,58.96195782875602,1506.9807970078114,58.956878715674
1225.4612730636532,1506.961,58.95747178263327,1506.9617656706273,58.958416701276654
1225.5612780639033,1506.94,58.9514749603434,1506.9427489639638,58.95994605747625
1225.6612830641534,1506.926,58.95880361744121,1506.9237267012793,58.96147144183975
1225.7612880644033,1506.902,58.9588703758815,1506.904678681736,58.96299680152979
1225.8612930646534,1506.885,58.95728771746539,1506.8855843380154,58.96452621705744
1225.9612980649033,1506.877,58.96773584766505,1506.866423939217,58.966063565674
1226.0613030651534,1506.853,58.9713438120584,1506.847178673076,58.967612154792974
1226.1613080654033,1506.832,58.965903503635,1506.8278312562545,58.969175279998765
1226.2613130656534,1506.808,58.966712100981184,1506.808366571951,58.97075569375738
1226.3613180659033,1506.787,58.96883610009611,1506.7887723439098,58.972356540691585
1226.4613230661535,1506.789,58.979034232513506,1506.769039140273,58.97398081286599
1226.5613280664033,1506.778,58.97742547788944,1506.749161895861,58.975631255239605
1226.6613330666535,1506.757,58.98009792294348,1506.7291387962105,58.9773112745597
1226.7613380669034,1506.731,58.98117190256566,1506.7089726043948,58.97902407872174
1226.8613430671535,1506.707,58.983295525089154,1506.6886701691924,58.98077265865602
1226.9613480674034,1506.693,58.98068116765013,1506.6682424669523,58.982560616534634
1227.0613530676535,1506.666,58.987341387792654,1506.6477043237376,58.98439066750304
1227.1613580679034,1506.631,59.000532531495026,1506.627074247505,58.986265910986944
1227.2613630681535,1506.612,58.985230829420345,1506.6063740863494,58.98818869493441
1227.3613680684034,1506.583,58.97237582970515,1506.5856278046851,58.99016053679884
1227.4613730686535,1506.562,58.97731899637344,1506.5648608726676,58.9921831489452
1227.5613780689034,1506.54,58.97260720029261,1506.544099940207,58.994256577780355
1227.6613830691535,1506.523,58.99407996570502,1506.5233712255902,58.99638031711038
1227.7613880694037,1506.497,58.9902872598532,1506.5027005482548,58.99855329550961
1227.8613930696536,1506.475,58.980906868239984,1506.4821118787206,59.000773365103804
1227.9613980699037,1506.445,58.993702841913546,1506.461626514684,59.00303719295049
1228.0614030701536,1506.411,59.00966089548388,1506.4412625261016,59.00534086584
1228.1614080704037,1506.389,59.02560189443223,1506.421035061519,59.007679247991106
1228.2614130706536,1506.374,59.01323685411607,1506.4009547967717,59.01004692300353
1228.3614180709037,1506.365,59.02290889985007,1506.3810283717557,59.01243782833944
1228.4614230711536,1506.336,59.021869709456034,1506.3612581082614,59.014845624090704
1228.5614280714037,1506.32,59.02038291980155,1506.341642129159,59.017263292270556
1228.6614330716536,1506.313,59.022479031297884,1506.322174535634,59.019684024386336
1228.7614380719037,1506.306,59.025709347707135,1506.3028455090366,59.02210083272939
1228.8614430721536,1506.288,59.01910755001297,1506.2836420771682,59.02450662495593
1228.9614480724038,1506.27,59.01817601383496,1506.2645485358091,59.026894834192476
1229.0614530726536,1506.25,59.027718065329275,1506.2455470631164,59.02925851597856
1229.1614580729038,1506.23,59.01698992663041,1506.2266178927184,59.0315920401141
1229.2614630731537,1506.21,59.02067349666555,1506.2077398072781,59.03389021549009
1229.3614680734038,1506.187,59.033329831545096,1506.1888913351477,59.03614849482668
1229.4614730736537,1506.17,59.04229924384719,1506.1700506066381,59.03836357543791
1229.5614780739038,1506.15,59.060083813011914,1506.1511963554838,59.04053324846489
1229.6614830741537,1506.128,59.065892154440554,1506.132308404233,59.0426567096634
1229.7614880744038,1506.113,59.05424820451109,1506.1133676215952,59.04473429148432
1229.8614930746537,1506.084,59.0518665581368,1506.0943572113547,59.04676831954322
1229.9614980749038,1506.08,59.06211645378105,1506.075262362655,59.04876241078006
1230.061503075154,1506.065,59.0582828653187,1506.056071048913,59.05072178373126
1230.1615080754038,1506.055,59.05853007821987,1506.036774422444,59.0526533175176
1230.261513075654,1506.033,59.05781837318408,1506.0173662849668,59.05456529071861
1230.3615180759039,1506.021,59.064833522156,1505.9978443569373,59.05646729446061
1230.461523076154,1505.993,59.05908017400881,1505.9782098135286,59.05836978687503
1230.5615280764039,1505.984,59.05205960845056,1505.9584670046336,59.06028399120817
1230.661533076654,1505.952,59.04718194799816,1505.9386243821227,59.06222200569154
1230.761538076904,1505.935,59.046869307356154,1505.9186930701171,59.06419594322291
1230.861543077154,1505.912,59.04971004162511,1505.8986872353396,59.06621752429121
1230.961548077404,1505.884,59.06940446627167,1505.878623363478,59.06829842626359
1231.061553077654,1505.857,59.06425781299549,1505.8585196719262,59.07044949713906
1231.161558077904,1505.833,59.069053750673916,1505.8383959682396,59.072680766943265
1231.261563078154,1505.812,59.08617990697994,1505.8182727581698,59.07500061117504
1231.361568078404,1505.791,59.068496840532546,1505.7981702645077,59.07741680444312
1231.461573078654,1505.765,59.08972647592812,1505.7781082423285,59.07993523724777
1231.561578078904,1505.74,59.075717515744124,1505.7581048340264,59.08255993296137
1231.661583079154,1505.719,59.0596820089644,1505.7381761773254,59.08529374972965
1231.761588079404,1505.706,59.071258358020465,1505.7183355893756,59.08813757159891
1231.861593079654,1505.697,59.08009132525101,1505.6985936724348,59.09109123791551
1231.961598079904,1505.677,59.08264272186882,1505.6789574024322,59.094152801376836
1232.061603080154,1505.642,59.09542990790401,1505.6594299216308,59.09731879687357
1232.161608080404,1505.63,59.09269921064703,1505.6400106528463,59.100584452656776
1232.2616130806541,1505.604,59.09337682008027,1505.6206950463582,59.10394422944451
1232.3616180809042,1505.588,59.1062285719534,1505.6014750497077,59.107392100463926
1232.4616230811541,1505.575,59.10501142035257,1505.5823394474285,59.110920426829544
1232.5616280814043,1505.554,59.110549684468324,1505.5632744209775,59.11452149535608
1232.6616330816541,1505.542,59.11779965458795,1505.544263400165,59.11818704930776
1232.7616380819043,1505.52,59.127367605872614,1505.5252883173484,59.12190826207099
1232.8616430821542,1505.502,59.13591122152427,1505.5063300751226,59.125676535759716
1232.9616480824043,1505.48,59.137632688500496,1505.4873697017763,59.12948289585989
1233.0616530826542,1505.469,59.1342459070884,1505.4683885461336,59.13331836465395
