Time,Mean_Surf_conc,Std_Surf_conc
314.02340234023404,1891.75,7.1510488741163
314.0954095409541,1891.75,7.1510488741163
314.1674167416742,1891.75,7.1510488741163
314.23942394239424,1891.775,7.129121614897584
314.3114311431143,1891.775,7.129121614897584
314.38343834383437,1891.775,7.129121614897584
314.4554455445545,1891.775,7.129121614897584
314.52745274527456,1891.775,7.129121614897584
314.5994599459946,1891.75,7.1405531998578375
314.6714671467147,1891.75,7.1405531998578375
314.74347434743476,1891.75,7.1405531998578375
314.8154815481548,1891.75,7.1405531998578375
314.8874887488749,1891.75,7.1405531998578375
314.95949594959495,1891.675,7.212445840351247
315.031503150315,1891.725,7.179789342313599
315.10351035103514,1891.725,7.179789342313599
315.1755175517552,1891.725,7.179789342313599
315.2475247524753,1891.725,7.179789342313599
315.31953195319534,1891.725,7.179789342313599
315.3915391539154,1891.725,7.179789342313599
315.46354635463547,1891.75,7.165019190483721
315.53555355535553,1891.75,7.165019190483721
315.6075607560756,1891.775,7.1710790680343175
315.67956795679567,1891.775,7.1710790680343175
315.7515751575158,1891.75,7.165019190483721
315.82358235823585,1891.75,7.165019190483721
315.8955895589559,1891.75,7.165019190483721
315.967596759676,1891.75,7.165019190483721
316.03960396039605,1891.75,7.165019190483721
316.1116111611161,1891.75,7.165019190483721
316.1836183618362,1891.75,7.165019190483721
316.25562556255625,1891.75,7.165019190483721
316.3276327632763,1891.75,7.165019190483721
316.39963996399644,1891.75,7.165019190483721
316.4716471647165,1891.75,7.165019190483721
316.54365436543657,1891.75,7.165019190483721
316.61566156615663,1891.75,7.165019190483721
316.6876687668767,1891.75,7.165019190483721
316.75967596759676,1891.75,7.165019190483721
316.83168316831683,1891.75,7.165019190483721
316.9036903690369,1891.75,7.165019190483721
316.97569756975696,1891.75,7.165019190483721
317.0477047704771,1891.75,7.165019190483721
317.11971197119715,1891.75,7.165019190483721
317.1917191719172,1891.75,7.165019190483721
317.2637263726373,1891.75,7.165019190483721
317.33573357335734,1891.75,7.165019190483721
317.4077407740774,1891.75,7.165019190483721
317.4797479747975,1891.75,7.165019190483721
317.55175517551754,1891.75,7.165019190483721
317.6237623762376,1891.75,7.165019190483721
317.69576957695773,1891.75,7.165019190483721
317.7677767776778,1891.75,7.165019190483721
317.83978397839786,1891.75,7.165019190483721
317.9117911791179,1891.75,7.165019190483721
317.983798379838,1891.75,7.165019190483721
318.05580558055806,1891.75,7.165019190483721
318.1278127812781,1891.75,7.165019190483721
318.1998199819982,1891.75,7.165019190483721
318.27182718271825,1891.75,7.165019190483721
318.3438343834384,1891.75,7.165019190483721
318.41584158415844,1891.75,7.165019190483721
318.4878487848785,1891.75,7.165019190483721
318.5598559855986,1891.75,7.165019190483721
318.63186318631864,1891.75,7.165019190483721
318.7038703870387,1891.75,7.165019190483721
318.77587758775877,1891.75,7.165019190483721
318.84788478847884,1891.75,7.165019190483721
318.9198919891989,1891.75,7.165019190483721
318.991899189919,1891.75,7.165019190483721
319.0639063906391,1891.75,7.165019190483721
319.13591359135916,1891.75,7.165019190483721
319.2079207920792,1891.75,7.165019190483721
319.2799279927993,1891.75,7.165019190483721
319.35193519351935,1891.75,7.165019190483721
319.4239423942394,1891.75,7.165019190483721
319.4959495949595,1891.75,7.165019190483721
319.56795679567955,1891.7,7.239475119095305
319.6399639963997,1891.7,7.239475119095305
319.71197119711974,1891.7,7.239475119095305
319.7839783978398,1891.7,7.239475119095305
319.85598559855987,1891.7,7.239475119095305
319.92799279927993,1891.7,7.239475119095305
320.0,1891.7,7.239475119095305
320.07200720072007,1891.7,7.239475119095305
320.14401440144013,1891.7,7.239475119095305
320.21602160216025,1891.625,7.30988200999168
320.2880288028803,1891.625,7.30988200999168
320.3600360036004,1891.625,7.30988200999168
