time_hours,mean_accum_20,std_accum_20,mean_accum_40,std_accum_40,mean_accum_60,std_accum_60,mean_accum_80,std_accum_80
316.03960396039605,212.2,30.798701271319864,196.3,27.331483677253967,174.5,25.38208029299411,157.8,23.87802336877992
316.1116111611161,212.5,30.89417420809302,196.4,27.452504439486027,174.6,25.499803920814763,157.9,23.792645922637526
316.1836183618362,212.8,30.775964647757185,196.6,27.423347716863454,174.8,25.400000000000002,157.9,23.792645922637526
316.25562556255625,212.9,30.933638647918546,196.7,27.415506561068682,174.8,25.400000000000002,157.9,23.792645922637526
316.3276327632763,212.9,30.933638647918546,196.7,27.415506561068682,174.8,25.400000000000002,158.2,23.861265683110776
316.39963996399644,212.9,30.933638647918546,196.8,27.410946718418906,174.8,25.400000000000002,158.2,23.861265683110776
316.4716471647165,213.1,30.923938947035836,196.8,27.410946718418906,174.8,25.400000000000002,158.2,23.861265683110776
316.54365436543657,213.4,30.80649282213086,196.8,27.410946718418906,174.8,25.400000000000002,158.2,23.861265683110776
316.61566156615663,213.5,30.777426793024787,196.9,27.26334535599034,174.9,25.319755133097157,158.2,23.861265683110776
316.6876687668767,213.6,30.72848841059384,197.0,27.26169473822198,175.0,25.53037406698147,158.2,23.861265683110776
316.75967596759676,213.7,30.558304926811633,197.2,27.308606701917256,175.0,25.53037406698147,158.2,23.861265683110776
316.83168316831683,213.7,30.558304926811633,197.3,27.26921340999773,175.1,25.559538336988794,158.2,23.861265683110776
316.9036903690369,213.8,30.390129976688154,197.5,27.35415873317986,175.1,25.559538336988794,158.3,23.76993899865963
316.97569756975696,213.9,30.549795416663596,197.7,27.52108282753424,175.1,25.559538336988794,158.3,23.76993899865963
317.0477047704771,213.9,30.549795416663596,197.9,27.329288318578662,175.2,25.771301868551383,158.4,23.63133512944201
317.11971197119715,213.9,30.549795416663596,197.9,27.329288318578662,175.2,25.771301868551383,158.5,23.559499145779817
317.1917191719172,214.1,30.503934172496503,197.9,27.329288318578662,175.3,25.694551951727043,158.5,23.559499145779817
317.2637263726373,214.1,30.503934172496503,198.1,27.049768945408758,175.4,25.75732905407702,158.6,23.57201730866495
317.33573357335734,214.1,30.503934172496503,198.1,27.049768945408758,175.5,25.707002936943077,158.6,23.57201730866495
317.4077407740774,214.3,30.348146566141402,198.2,27.143323304267664,175.6,25.772853935876018,158.6,23.57201730866495
317.4797479747975,214.4,30.18343916786157,198.4,26.85963514271927,175.7,25.725668115716648,158.6,23.57201730866495
317.55175517551754,214.5,30.147139167755206,198.5,26.721714016881474,175.7,25.725668115716648,158.6,23.57201730866495
317.6237623762376,214.5,30.147139167755206,198.5,26.721714016881474,175.8,25.69357896440276,158.7,23.71096792625725
317.69576957695773,214.7,30.083384118147343,198.5,26.721714016881474,175.9,25.80871945680374,158.7,23.71096792625725
317.7677767776778,215.0,30.262187627466723,198.5,26.721714016881474,176.0,25.760434778939583,158.7,23.71096792625725
317.83978397839786,215.2,30.109134826494103,198.6,26.58646272071559,176.1,25.878369345845574,158.8,23.68459414893994
317.9117911791179,215.3,30.2722645337279,198.6,26.58646272071559,176.2,25.833311827948037,158.8,23.68459414893994
317.983798379838,215.4,30.216551755618973,198.6,26.58646272071559,176.2,25.833311827948037,158.8,23.68459414893994
318.05580558055806,215.4,30.216551755618973,198.8,26.663833182796502,176.2,25.833311827948037,159.0,23.651638421048126
318.1278127812781,215.4,30.216551755618973,198.9,26.849394779026213,176.4,26.108236248356572,159.1,23.83044271514904
318.1998199819982,215.4,30.216551755618973,198.9,26.849394779026213,176.4,26.108236248356572,159.1,23.83044271514904
318.27182718271825,215.6,30.394736386420593,198.9,26.849394779026213,176.7,26.084669827314283,159.3,23.60105929826032
318.3438343834384,215.6,30.394736386420593,198.9,26.849394779026213,176.7,26.084669827314283,159.4,23.465719677862
318.41584158415844,215.6,30.394736386420593,199.0,26.94438717061496,176.8,26.018454988719064,159.4,23.465719677862
318.4878487848785,215.6,30.394736386420593,199.0,26.94438717061496,176.9,25.874504826179766,159.5,23.39337513057917
318.5598559855986,215.7,30.56157718443209,199.1,26.905203957598985,176.9,25.874504826179766,159.6,23.307509519466038
318.63186318631864,215.7,30.56157718443209,199.2,26.88419610105536,177.0,25.841826560829634,159.6,23.307509519466038
318.7038703870387,215.7,30.56157718443209,199.3,26.866521918551346,177.2,25.98768939324926,159.7,23.173476217434448
318.77587758775877,215.8,30.730440934031517,199.3,26.866521918551346,177.3,25.957850450297308,159.7,23.173476217434448
318.84788478847884,215.9,30.7,199.6,26.766396843803985,177.3,25.957850450297308,159.7,23.173476217434448
318.9198919891989,216.0,30.633315197673266,199.7,26.951994360343726,177.3,25.957850450297308,159.8,23.09025768587263
318.991899189919,216.2,30.753211214440682,199.9,26.890332835426193,177.3,25.957850450297308,159.8,23.09025768587263
319.0639063906391,216.4,30.897249068485046,199.9,26.890332835426193,177.3,25.957850450297308,159.9,23.179516819813134
319.13591359135916,216.5,30.91035425225664,199.9,26.890332835426193,177.3,25.957850450297308,160.0,23.31951972061174
319.2079207920792,216.5,30.91035425225664,199.9,26.890332835426193,177.4,25.931448089144578,160.0,23.31951972061174
319.2799279927993,216.7,31.048510431259015,199.9,26.890332835426193,177.5,26.050911692299753,160.0,23.31951972061174
319.35193519351935,216.8,31.092764431616562,199.9,26.890332835426193,177.5,26.050911692299753,160.1,23.188143522067477
319.4239423942394,216.9,31.036913506339513,200.1,26.942345851837032,177.6,26.000769219390413,160.1,23.188143522067477
319.4959495949595,216.9,31.036913506339513,200.1,26.942345851837032,177.7,26.023258827441268,160.1,23.188143522067477
319.56795679567955,217.0,30.983866769659336,200.2,26.921366978665848,177.7,26.023258827441268,160.5,23.32916629457641
319.6399639963997,217.0,30.983866769659336,200.4,26.642822673282947,177.8,25.8797217913949,160.7,23.225201829047684
319.71197119711974,217.0,30.983866769659336,200.4,26.642822673282947,177.8,25.8797217913949,160.7,23.225201829047684
319.7839783978398,217.2,30.931537304181962,200.4,26.642822673282947,177.8,25.8797217913949,160.7,23.225201829047684
319.85598559855987,217.2,30.931537304181962,200.4,26.642822673282947,177.9,25.85517356352496,160.8,23.318662054243163
319.92799279927993,217.3,31.099999999999998,200.5,26.740418844887227,178.2,25.96073958884839,160.9,23.239836488237177
320.0,217.4,31.273631065164146,200.5,26.740418844887227,178.2,25.96073958884839,161.0,23.108440016582687
320.07200720072007,217.5,31.244999599935987,200.5,26.740418844887227,178.3,26.172695696087555,161.0,23.108440016582687
320.14401440144013,217.7,31.36574564712275,200.5,26.740418844887227,178.5,26.306843216167156,161.1,23.03236852779149
320.21602160216025,217.7,31.36574564712275,200.5,26.740418844887227,178.5,26.306843216167156,161.2,23.12920232087566
320.2880288028803,217.8,31.33943203059047,200.5,26.740418844887227,178.6,26.42423130386199,161.4,22.905021283552653
320.3600360036004,217.9,31.506983352901305,200.5,26.740418844887227,178.9,26.368352242792877,161.4,22.905021283552653
320.43204320432045,217.9,31.506983352901305,200.7,26.720965551416736,178.9,26.368352242792877,161.4,22.905021283552653
320.5040504050405,218.1,31.630523233105077,200.7,26.720965551416736,178.9,26.368352242792877,161.4,22.905021283552653
320.5760576057606,218.3,31.43262636179166,200.7,26.720965551416736,179.1,26.23909297212844,161.5,22.90960497258737
320.64806480648065,218.5,31.216181701162622,200.8,26.9065047897344,179.3,26.145936586781513,161.5,22.90960497258737
320.7200720072007,218.5,31.216181701162622,201.0,27.077666073722085,179.4,26.08141100477503,161.6,22.835060761907332
320.7920792079208,218.6,31.394904045083496,201.1,27.07194119378956,179.5,25.93549691060497,161.6,22.835060761907332
320.8640864086409,218.7,31.575465158885624,201.1,27.07194119378956,179.6,25.873538606073964,161.6,22.835060761907332
320.93609360936097,218.8,31.587339235839412,201.1,27.07194119378956,179.6,25.873538606073964,161.7,22.755438910291314
321.00810081008103,218.8,31.587339235839412,201.1,27.07194119378956,179.9,25.824213443975406,161.7,22.755438910291314
321.0801080108011,218.9,31.554555930958685,201.1,27.07194119378956,180.0,25.76431640855235,161.7,22.755438910291314
321.15211521152116,219.0,31.720655730927128,201.4,26.762660555333433,180.1,25.978645076292953,161.7,22.755438910291314
321.22412241224123,219.0,31.720655730927128,201.5,26.759110598074816,180.1,25.978645076292953,161.8,22.763128080296873
321.2961296129613,219.0,31.720655730927128,201.7,26.72844926291086,180.1,25.978645076292953,161.8,22.763128080296873
321.36813681368136,219.1,31.888712736640844,202.0,26.89609637103496,180.2,26.194655943531686,161.8,22.763128080296873
321.4401440144014,219.1,31.888712736640844,202.1,26.763594676350934,180.2,26.194655943531686,161.8,22.763128080296873
321.51215121512155,219.3,31.940726353669543,202.1,26.763594676350934,180.2,26.194655943531686,161.8,22.763128080296873
321.5841584158416,219.5,31.822162088707927,202.1,26.763594676350934,180.2,26.194655943531686,161.8,22.763128080296873
321.6561656165617,219.6,31.83771348573889,202.1,26.763594676350934,180.4,26.230516578977245,161.8,22.763128080296873
321.72817281728175,219.7,32.006405608877735,202.1,26.763594676350934,180.4,26.230516578977245,161.9,22.862414570644106
321.8001800180018,219.7,32.006405608877735,202.1,26.763594676350934,180.6,26.157981573508305,161.9,22.862414570644106
321.8721872187219,219.8,32.183225444321145,202.1,26.763594676350934,180.8,26.28231344459616,161.9,22.862414570644106
