Time,Break_Chance,Mean_Accumulation,Std_Accumulation
20.05200520052005,0.2,0.042,0.20058913230781183
20.1020102010201,0.2,0.042,0.20058913230781183
20.15201520152015,0.2,0.042,0.20058913230781183
20.2020202020202,0.2,0.042,0.20058913230781183
20.25202520252025,0.2,0.044,0.2050950998927095
20.3020302030203,0.2,0.045,0.20730412441628107
20.35203520352035,0.2,0.045,0.20730412441628107
20.402040204020402,0.2,0.045,0.20730412441628107
20.452045204520452,0.2,0.046,0.2094850830011543
20.502050205020502,0.2,0.046,0.2094850830011543
20.55205520552055,0.2,0.046,0.2094850830011543
20.6020602060206,0.2,0.046,0.2094850830011543
20.65206520652065,0.2,0.046,0.2094850830011543
20.7020702070207,0.2,0.047,0.21163884331568353
20.75207520752075,0.2,0.047,0.21163884331568353
20.8020802080208,0.2,0.047,0.21163884331568353
20.85208520852085,0.2,0.047,0.21163884331568353
20.9020902090209,0.2,0.048,0.21376622745419926
20.95209520952095,0.2,0.048,0.21376622745419926
21.002100210021002,0.2,0.05,0.21794494717703283
21.052105210521052,0.2,0.051,0.21999772726098543
21.102110211021103,0.2,0.052,0.2220270253820489
21.15211521152115,0.2,0.053,0.22403347964087708
21.2021202120212,0.2,0.055,0.22798026230356144
21.25212521252125,0.2,0.056,0.22992172581119724
21.3021302130213,0.2,0.057,0.23184261903282258
21.35213521352135,0.2,0.06,0.23748684174075646
21.4021402140214,0.2,0.062,0.24115555146004958
21.45214521452145,0.2,0.062,0.24115555146004958
21.5021502150215,0.2,0.063,0.24296296014001653
21.55215521552155,0.2,0.063,0.24296296014001653
21.602160216021602,0.2,0.065,0.2505493963273496
21.652165216521652,0.2,0.066,0.25227762485008626
21.702170217021703,0.2,0.066,0.25227762485008626
21.75217521752175,0.2,0.066,0.25227762485008626
21.8021802180218,0.2,0.067,0.2539901572896076
21.85218521852185,0.2,0.068,0.25568730903194986
21.9021902190219,0.2,0.068,0.25568730903194986
21.95219521952195,0.2,0.068,0.25568730903194986
22.002200220022,0.2,0.07,0.2628687885618983
22.05220522052205,0.2,0.07,0.2628687885618983
22.1022102210221,0.2,0.071,0.26449763704048407
22.15221522152215,0.2,0.071,0.26449763704048407
22.202220222022202,0.2,0.073,0.27142402251827685
22.252225222522252,0.2,0.074,0.27662971640805556
22.302230223022303,0.2,0.074,0.27662971640805556
22.35223522352235,0.2,0.074,0.27662971640805556
22.4022402240224,0.2,0.074,0.27662971640805556
22.45224522452245,0.2,0.075,0.27816362091402147
22.5022502250225,0.2,0.076,0.2796855377026106
22.55225522552255,0.2,0.077,0.2811956614174533
