Pellet ID,Time (hours),Depth (m)
77,518.7398739873987,1215.65594313062
77,518.8118811881188,1216.0056309991144
77,518.883888388839,1216.355307579138
77,518.955895589559,1216.704972874528
77,519.0279027902791,1217.054626889119
77,519.0999099909991,1217.4042696267427
77,519.1719171917192,1217.7539010912287
77,519.2439243924392,1218.103521286404
77,519.3159315931593,1218.4531302160926
77,519.3879387938794,1218.8027278841164
77,519.4599459945995,1219.1523142942947
77,519.5319531953196,1219.5018894504442
77,519.6039603960396,1219.851453356379
77,519.6759675967597,1220.2010060159105
77,519.7479747974797,1220.550547432848
77,519.8199819981999,1220.9000776109976
77,519.8919891989199,1221.2495965541639
77,519.96399639964,1221.599104266148
77,520.03600360036,1221.9486007507492
77,520.1080108010801,1222.2980860117636
77,520.1800180018002,1222.6475600529852
77,520.2520252025203,1222.9970228782054
77,520.3240324032404,1223.346474491213
77,520.3960396039604,1223.6959148957947
77,520.4680468046805,1224.045344095734
77,520.5400540054005,1224.3947620948122
77,520.6120612061206,1224.7441688968083
77,520.6840684068407,1225.0935645054988
77,520.7560756075608,1225.4429489246572
77,520.8280828082809,1225.7923221580552
77,520.9000900090009,1226.1416842094613
77,520.972097209721,1226.4910350826422
77,521.044104410441,1226.8403747813613
77,521.1161116111612,1227.1897033093803
77,521.1881188118812,1227.539020670458
77,521.2601260126013,1227.888326868351
77,521.3321332133213,1228.237621906813
77,521.4041404140414,1228.5869057895957
77,521.4761476147615,1228.9361785204476
77,521.5481548154816,1229.2854401031157
77,521.6201620162017,1229.6346905413436
77,521.6921692169217,1229.983929838873
77,521.7641764176418,1230.3331579994433
77,521.8361836183618,1230.6823750267909
77,521.9081908190819,1231.03158092465
77,521.980198019802,1231.3807756967522
77,522.0522052205221,1231.7299593468267
77,522.1242124212422,1232.0791318786005
77,522.1962196219622,1232.4282932957979
77,522.2682268226823,1232.7774436021407
77,522.3402340234023,1233.1265828013486
77,522.4122412241225,1233.4757108971385
77,522.4842484248425,1233.8248278932247
77,522.5562556255626,1234.1739337933195
77,522.6282628262826,1234.5230286011326
77,522.7002700270027,1234.8721123203713
77,522.7722772277228,1235.2211849547405
77,522.8442844284428,1235.5702465079423
77,522.916291629163,1235.919296983677
77,522.988298829883,1236.268336385642
77,523.0603060306031,1236.6173647175324
77,523.1323132313231,1236.9663819830407
77,523.2043204320432,1237.3153881858575
77,523.2763276327632,1237.6643833296703
77,523.3483348334834,1238.0133674181648
77,523.4203420342035,1238.362340455024
