Time,Mean_Accumulation,Std_Accumulation,Mean_Rising,Std_Rising
563.8883888388839,176.888,7.265772911397664,59.113,6.9110224279769215
563.960396039604,176.915,7.269785072476355,59.124,6.919004552679528
564.032403240324,176.939,7.266173614771391,59.13,6.922073388804836
564.1044104410441,176.958,7.264037169508433,59.138,6.920184679616575
564.1764176417641,176.983,7.264345187282889,59.145,6.921847657959538
564.2484248424843,177.018,7.259040983490891,59.149,6.923062833746345
564.3204320432044,177.044,7.264575968354938,59.155,6.925675057350011
564.3924392439244,177.071,7.266770878457619,59.173,6.921782357167838
564.4644464446445,177.107,7.272107741226018,59.179,6.913389834227461
564.5364536453645,177.13,7.272214243268692,59.187,6.917371682944325
564.6084608460847,177.145,7.273236899757906,59.195,6.918451777673962
564.6804680468047,177.169,7.2762929435255685,59.205,6.922642197889471
564.7524752475248,177.202,7.276619819669016,59.214,6.922586510835351
564.8244824482448,177.227,7.2866639143026175,59.226,6.924949386096635
564.8964896489649,177.263,7.284355221980877,59.236,6.9262041552353875
564.968496849685,177.285,7.281605248844524,59.249,6.927986648370508
565.040504050405,177.312,7.281116397915909,59.26,6.932849342081516
565.1125112511252,177.334,7.279728291632871,59.273,6.9357386773147605
565.1845184518452,177.352,7.28094059857653,59.285,6.940588951955028
565.2565256525653,177.367,7.280818017228562,59.291,6.943221082465972
565.3285328532853,177.385,7.274941580521462,59.301,6.943370867237319
565.4005400540054,177.413,7.28522003785749,59.315,6.945197981339336
565.4725472547254,177.44,7.283433256370242,59.326,6.945338292696744
565.5445544554456,177.466,7.279893131083732,59.334,6.944958171220322
565.6165616561657,177.491,7.279829599654096,59.342,6.945576721914459
565.6885688568857,177.514,7.278585302103699,59.354,6.957634942996075
565.7605760576058,177.544,7.289997530863779,59.361,6.959071705335424
565.8325832583258,177.568,7.287480771844274,59.363,6.958680262808447
565.904590459046,177.591,7.289836692272324,59.372,6.959570101665771
565.976597659766,177.612,7.286113916210748,59.378,6.962838214406525
566.0486048604861,177.648,7.272420229882214,59.384,6.964089603099595
566.1206120612061,177.678,7.266657828740826,59.39,6.962463644429322
566.1926192619262,177.703,7.265451878582638,59.397,6.963719623879182
566.2646264626463,177.733,7.261522636472319,59.403,6.9594964616701995
566.3366336633663,177.761,7.264976187159875,59.416,6.968998780312708
566.4086408640865,177.793,7.2587981787621025,59.429,6.978607239270613
566.4806480648065,177.81,7.253130358679626,59.438,6.978693000841924
566.5526552655266,177.832,7.2547760820028095,59.449,6.973478256938915
566.6246624662466,177.856,7.258461544983218,59.457,6.970089741172637
566.6966696669667,177.884,7.260202751989766,59.47,6.978044138582098
566.7686768676867,177.91,7.25395754054295,59.482,6.986249065127831
566.8406840684069,177.937,7.248381267565886,59.486,6.986258225974758
566.912691269127,177.955,7.250446537972676,59.496,6.986557378280083
566.984698469847,177.984,7.25270597777133,59.503,6.9884183475232815
567.0567056705671,178.008,7.245683956673785,59.507,6.988844754320988
567.1287128712871,178.045,7.2523771964784,59.512,6.990125606882908
567.2007200720072,178.073,7.246769694146483,59.52,6.993825848560994
567.2727272727273,178.103,7.247095349172658,59.529,6.9939373031218945
567.3447344734474,178.132,7.252625455653968,59.54,6.993883041630016
567.4167416741674,178.157,7.257985326521397,59.549,6.989964162998254
567.4887488748875,178.185,7.260769587309601,59.566,6.988250424820217
567.5607560756076,178.21,7.257540905844074,59.576,6.998158614950076
567.6327632763276,178.232,7.260452878436756,59.594,6.99851155603818
567.7047704770478,178.265,7.256498811410366,59.603,6.99967077797235
567.7767776777678,178.285,7.259874310206766,59.611,6.998548349479342
567.8487848784879,178.307,7.260492476409582,59.621,6.9945235005681425
567.9207920792079,178.334,7.259093882847914,59.634,6.994286525443485
567.992799279928,178.357,7.2602721023388455,59.641,6.993862952617817
568.064806480648,178.389,7.261245003441208,59.649,6.991408942409243
568.1368136813682,178.412,7.258254335582359,59.663,6.990381320071168
568.2088208820883,178.443,7.265311486784311,59.671,6.99090544922472
568.2808280828083,178.466,7.2599479336976,59.682,6.993345122328797
568.3528352835284,178.5,7.256996623948505,59.696,6.994539584561643
568.4248424842484,178.527,7.256670793139228,59.707,6.993650763371016
568.4968496849685,178.551,7.258057522505593,59.711,6.996247494192871
568.5688568856885,178.576,7.26568812983326,59.722,6.99333368287257
568.6408640864087,178.606,7.2636605096879245,59.731,6.991182947112742
568.7128712871287,178.633,7.266519868547809,59.737,6.9904099307551375
568.7848784878488,178.659,7.262969020999604,59.746,6.992387575070484
568.8568856885689,178.687,7.265468395086447,59.749,6.991137175023819
568.9288928892889,178.704,7.2663872729162975,59.758,6.990953869108271
569.000900090009,178.735,7.271366790363421,59.765,6.995268043470526
569.0729072907291,178.761,7.266765373947342,59.782,7.001748067447162
569.1449144914492,178.786,7.264723256945128,59.798,7.004512545495228
569.2169216921692,178.816,7.264443819040795,59.809,7.005463510717898
569.2889288928893,178.843,7.264458066504337,59.819,7.010295214896446
569.3609360936093,178.876,7.252766644529522,59.826,7.012683081389047
