time_hours,mean_accum_1900,std_accum_1900,mean_accum_950,std_accum_950,mean_accum_475,std_accum_475
659.2979297929793,473.5,100.39646408116175,241.8,57.31282578969563,116.4,29.893812068720845
659.3699369936994,473.5,100.39646408116175,241.8,57.31282578969563,116.4,29.893812068720845
659.4419441944194,473.5,100.39646408116175,241.8,57.31282578969563,116.4,29.893812068720845
659.5139513951395,473.5,100.39646408116175,241.9,57.29650949228931,116.4,29.893812068720845
659.5859585958596,473.5,100.39646408116175,241.9,57.29650949228931,116.4,29.893812068720845
659.6579657965797,473.5,100.39646408116175,242.1,57.277307897630806,116.4,29.893812068720845
659.7299729972998,473.7,100.43510342504756,242.2,57.12407548486014,116.4,29.893812068720845
659.8019801980198,473.7,100.43510342504756,242.2,57.12407548486014,116.5,29.94077487307234
659.8739873987399,473.9,100.31395715452561,242.2,57.12407548486014,116.5,29.94077487307234
659.9459945994599,474.0,100.44600539593398,242.2,57.12407548486014,116.5,29.94077487307234
660.0180018001801,474.1,100.47830611629557,242.2,57.12407548486014,116.5,29.94077487307234
660.0900090009001,474.1,100.47830611629557,242.2,57.12407548486014,116.5,29.94077487307234
660.1620162016202,474.3,100.49681586995678,242.2,57.12407548486014,116.5,29.94077487307234
660.2340234023402,474.3,100.49681586995678,242.2,57.12407548486014,116.5,29.94077487307234
660.3060306030603,474.4,100.68286845337691,242.3,57.12101189579891,116.5,29.94077487307234
660.3780378037804,474.4,100.68286845337691,242.4,57.119523807538876,116.5,29.94077487307234
660.4500450045005,474.5,100.71568894665816,242.4,57.119523807538876,116.5,29.94077487307234
660.5220522052206,474.6,100.69875868152496,242.4,57.119523807538876,116.5,29.94077487307234
660.5940594059406,474.6,100.69875868152496,242.5,57.002192940272046,116.5,29.94077487307234
660.6660666066607,474.6,100.69875868152496,242.6,57.002105224280974,116.5,29.94077487307234
660.7380738073807,474.6,100.69875868152496,242.7,56.95621125039832,116.5,29.94077487307234
660.8100810081008,474.7,100.73236818421375,242.7,56.95621125039832,116.7,29.839738604753222
660.8820882088208,474.7,100.73236818421375,242.7,56.95621125039832,116.7,29.839738604753222
660.954095409541,474.7,100.73236818421375,242.8,56.90483283518193,116.7,29.839738604753222
661.0261026102611,474.7,100.73236818421375,242.9,56.78811495374715,116.7,29.839738604753222
661.0981098109811,474.7,100.73236818421375,242.9,56.78811495374715,116.7,29.839738604753222
661.1701170117012,474.7,100.73236818421375,242.9,56.78811495374715,116.7,29.839738604753222
661.2421242124212,474.8,100.91858104432504,242.9,56.78811495374715,116.8,29.838900784043638
661.3141314131414,474.8,100.91858104432504,243.0,56.63391210220251,116.8,29.838900784043638
661.3861386138614,474.9,100.90237856463047,243.1,56.65059576032718,116.8,29.838900784043638
661.4581458145815,475.1,101.12512051908763,243.2,56.60530010520217,116.8,29.838900784043638
661.5301530153015,475.3,101.07823702459397,243.2,56.60530010520217,116.9,29.85448040077067
661.6021602160216,475.3,101.07823702459397,243.2,56.60530010520217,117.0,29.772470505485433
661.6741674167417,475.6,101.45954858957336,243.2,56.60530010520217,117.2,29.7112773202365
661.7461746174617,475.7,101.5894187403393,243.2,56.60530010520217,117.2,29.7112773202365
661.8181818181819,475.7,101.5894187403393,243.3,56.60574175823509,117.2,29.7112773202365
661.8901890189019,475.8,101.46112556048253,243.3,56.60574175823509,117.2,29.7112773202365
661.962196219622,475.8,101.46112556048253,243.3,56.60574175823509,117.2,29.7112773202365
662.034203420342,475.8,101.46112556048253,243.4,56.554752231797465,117.2,29.7112773202365
662.1062106210621,475.8,101.46112556048253,243.4,56.554752231797465,117.2,29.7112773202365
662.1782178217821,475.8,101.46112556048253,243.4,56.554752231797465,117.2,29.7112773202365
662.2502250225023,475.9,101.46866511391583,243.4,56.554752231797465,117.2,29.7112773202365
662.3222322232224,476.0,101.50467969507613,243.4,56.554752231797465,117.2,29.7112773202365
662.3942394239424,476.0,101.50467969507613,243.4,56.554752231797465,117.2,29.7112773202365
662.4662466246625,476.0,101.50467969507613,243.4,56.554752231797465,117.3,29.88327291311981
662.5382538253825,476.0,101.50467969507613,243.4,56.554752231797465,117.3,29.88327291311981
662.6102610261026,476.2,101.8221979727407,243.5,56.55660880922759,117.3,29.88327291311981
662.6822682268227,476.2,101.8221979727407,243.6,56.50699071796338,117.3,29.88327291311981
662.7542754275428,476.4,101.85401317572125,243.6,56.50699071796338,117.3,29.88327291311981
662.8262826282629,476.4,101.85401317572125,243.6,56.50699071796338,117.3,29.88327291311981
662.8982898289829,476.7,102.26734571699804,243.6,56.50699071796338,117.4,29.863690327888143
662.970297029703,476.8,102.39707027058928,243.6,56.50699071796338,117.5,29.910700426436023
663.042304230423,476.9,102.26969248022603,243.8,56.77992603024418,117.5,29.910700426436023
663.1143114311432,476.9,102.26969248022603,244.0,56.685095042700596,117.6,30.083882728132018
663.1863186318632,476.9,102.26969248022603,244.0,56.685095042700596,117.6,30.083882728132018
663.2583258325833,476.9,102.26969248022603,244.1,56.56757021474406,117.6,30.083882728132018
663.3303330333033,477.0,102.14303696287868,244.2,56.52220802481092,117.6,30.083882728132018
663.4023402340234,477.0,102.14303696287868,244.2,56.52220802481092,117.7,30.259048233544956
663.4743474347435,477.1,102.12585372960169,244.2,56.52220802481092,117.7,30.259048233544956
663.5463546354636,477.2,102.16241970509508,244.3,56.47840295192491,117.7,30.259048233544956
