MP ID,Time (hours),Depth (m)
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",280.7560756075608,108.3039816096927
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",280.82808280828084,108.23786344587634
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",280.9000900090009,108.17174528205996
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",280.97209720972097,108.10562711824358
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.04410441044104,108.0395089544272
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.1161116111611,107.97339079061084
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.1881188118812,107.9072726267944
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.2601260126013,107.84115446297803
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.33213321332136,107.77503629916166
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.4041404140414,107.70891813534527
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.4761476147615,107.6427999715289
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.54815481548155,107.57668180771253
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.6201620162016,107.51056364389615
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.6921692169217,107.44444548007976
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.76417641764175,107.3783273162634
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.8361836183619,107.31220915244697
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.90819081908194,107.24609098863058
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",281.980198019802,107.17997282481421
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.05220522052207,107.11385466099784
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.12421242124213,107.04773649718146
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.1962196219622,106.98161833336509
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.26822682268227,106.91550016954872
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.34023402340233,106.84938200573234
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.4122412241224,106.78326384191595
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.4842484248425,106.71714567809954
"(231.93519351935194, 153.13209667719946, 0.00019999999999999998)",282.5562556255626,106.65102751428316
